id,name,artist,duration,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,lyrics,Language,label_1,score_1,label_2,score_2
14XWXWv5FoCbFzLksawpEe,Riders on the Storm,The Doors,434720,73,0.55,0.25,0.722,0.0129,0.11,-11.729,0.0283,103.886,0.716,"

Riders on the storm
Riders on the storm
Into this house we're born
Into this world we're thrown
Like a dog without a bone
An actor out on loan
Riders on the storm

There's a killer on the road
His brain is squirmin' like a toad
Take a long holiday
Let your children play
If you give this man a ride
Sweet family will die
Killer on the road, yeah


Girl, you gotta love your man
Girl, you gotta love your man
Take him by the hand
Make him understand
The world on you depends
Our life will never end
Gotta love your man, yeah
You might also like

Riders on the storm
Riders on the storm
Into this house we're born
Into this world we're thrown
Like a dog without a bone
An actor out on loan
Riders on the storm

Riders on the storm
Riders on the storm
Riders on the storm
Riders on the storm
54Embed",en,LABEL_0,0.5060848593711853,LABEL_1,0.4939151108264923
01hJnhpAmjzg85Etnz2ECH,Body and Soul,Tony Bennett,200586,62,0.342,0.87,0.249,5.09e-05,0.152,-11.812,0.0277,94.746,0.203,"
My heart is sad and lonely
For you, I sigh, for you, dear, only
Why haven't you seen it?
I'm all for you, body and soul

I spend my days in longin'
And wonderin' why it's me you're wrongin'
I tell you I mean it
I'm all for you, body and soul

I can't believe it, it's hard to conceive it
That you'd turn away romance, oh
Are you pretendin'? It looks like the endin'
Unless I could have one more chance to prove it, dear

My life, a wreck, you're making
You know I'm yours for just the takin'
I'd gladly surrender
Myself to you, body and soul

Are you pretending? It looks like the ending
Unless I can have one more chance to prove, dear
You might also like
My life, a wreck, you're makin'
You know I'm yours for just the taking
I'd gladly surrender
Myself to you, body and soul3Embed",en,LABEL_0,0.48336055874824524,LABEL_1,0.5166394710540771
1bYItjcPRtxZs6Ir71O5RB,(I Left My Heart) In San Francisco,Tony Bennett,170960,61,0.313,0.955,0.078,4.48e-06,0.169,-17.583,0.0332,128.065,0.125,"
The loveliness of Paris seems somehow sadly gay
The glory that was Rome is of another day
I've been terribly alone and forgotten in Manhattan
I'm going home to my city by the Bay

I left my heart in San Francisco
High on a hill, it calls to me
To be where little cable cars climb halfway to the stars
The morning fog may chill the air, I don't care

My love waits there in San Francisco
Above the blue and windy sea
When I come home to you, San Francisco
Your golden sun will shine for meYou might also like4Embed",en,LABEL_0,0.476435124874115,LABEL_1,0.523564875125885
6RjvMuSa4ZCqPueIIO4IBs,Don't Get Around Much Anymore,Tony Bennett,159000,59,0.641,0.591,0.393,0.0,0.147,-6.41,0.0331,113.323,0.449,"
Missed the Saturday dance
Heard they crowded the floor
Couldn't bear it without you
Don't get around much anymore

Thought I'd visit the club
Got as far as the door
They have asked me about you
Don't get around much anymore

Well, darling, I guess that my mind's more at ease
But nevertheless, why stir up memories?

Been invited on dates
Might have gone, but what for?
Awfully different without you
Don't get around much anymore


Been invited on dates
I might have gone, but what for?
Awfully different without you
I don't get around much anymore
No, baby, don't get around much anymoreYou might also likeEmbed",en,LABEL_0,0.5507370829582214,LABEL_1,0.44926294684410095
3DCureK29QPs0KUqzb5J3y,Anything Goes,Tony Bennett,123973,0,0.631,0.667,0.631,0.0,0.0791,-5.583,0.0576,78.472,0.767,"
In olden days, a glimpse of stocking
Was looked on as something shocking
Now heaven knows
Anything goes

Good authors too who once knew better words
Now only use four letter words
Writing prose
Anything goes

The world has gone mad today
And good's bad today, and day's night today
And black's white today
When most guys today that women prize today
Are just silly gigolos
And though I'm not a great romancer
I know that you're bound to answer
When we propose
Anything goes
Go!
Go!

The world has gone mad today
And good's bad today, and day's night today
And black's white today
And most guys today that women prize today
Are just silly gigolos
And though we're not such great romancers
We know that you're bound to answer
When we propose
Anything goes
Anything goes
Anything goes
Anything goesYou might also like7Embed",en,LABEL_0,0.48110446333885193,LABEL_1,0.5188955664634705
0HuhtLZ5HlVFvh2KVgn8Gc,Cheek To Cheek,Tony Bennett,170546,0,0.584,0.816,0.429,0.0,0.146,-8.398,0.0712,94.031,0.555,"
Heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek
Heaven, I'm in heaven
And the cares that hung around me through the week
Seem to vanish like a gamblers lucky streak
When we're out together dancing cheek to cheek

Oh, I love to climb a mountain
And to reach the highest peak (me too!)
But it doesn't thrill me half as much
As dancing cheek to cheek
Oh, I love to go out fishing
In a river or a creek
But I don't enjoy it half as much
As dancing cheek to cheek

Dance with me
I want my arm about you
The charm about you
Will carry me through
You might also like
To heaven, yes, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
When we're out together dancing cheek to cheek
Go!

Dance with me
I want my arm about you
The charm about you
Will carry me through

To heaven, I'm in heaven
And my heart beats so that I can hardly speak
And I seem to find the happiness I seek
Oh baby, when we're out together dancing
Out together dancing
Out together dancing cheek to cheek6Embed",en,LABEL_0,0.5267561078071594,LABEL_1,0.47324392199516296
4vAAAb4BtRdFZSmwk4OGc4,Don't Wait Too Long,Tony Bennett,156266,0,0.281,0.8,0.287,9.75e-05,0.116,-12.154,0.0341,84.109,0.305,"
You are the summer, and I am the autumn
Don't wait too long
My songs go on while yours has just begun
Don't wait too long

Fall is a lovely time of the year
When the leaves turn to golden brown
But soon fall is ending, and winter is near
And the leaves start tumbling down, oh

Why must the moments go by in such haste?
Don't wait too long
Winter is coming, we've no time to waste
Don't wait too long

And while my heart's gay
And foolish and free and
Still can sing its song
Share every precious moment with me
Don't wait too long

You might also like
So while my heart's gay
And foolish and free and
Still can sing this song
Share every precious moment with me
Don't wait too long3Embed",en,LABEL_0,0.49240490794181824,LABEL_1,0.5075951218605042
0w5JVpnIw2dM8AO8LYiFYi,I Can't Give You Anything But Love,Tony Bennett,193306,0,0.513,0.527,0.513,0.000221,0.304,-7.299,0.0461,125.92,0.561,"
I can't give you anything but love, baby
That's the only thing I've plenty of, baby
Dream a while, scheme a while, you're sure to find
Happiness and I guess all those things you've always pined for

Gee, I like to see you looking swell, Tony
With diamond watches, Tiffany's just don't sell, baby

And 'til our lucky day you know darn well
Oh, I can't give you anything but love


I can't give you anything but love, lady
That's the only thing I've plenty of, lady
Dream a while, scheme a while, you're sure to find
Happiness and I guess all the things you've always pined for

How'd you like to see me looking swell, lady
Diamond bracelets, Woolworth doesn't sell, Gaga
You might also like
'Til that lucky day, you know darn well, baby
Oh, I can't give you anything
I don't want just anything
Oh, I can't give you anything but love3Embed",en,LABEL_0,0.49963241815567017,LABEL_1,0.5003675818443298
0iOIyNObRzyhi2yqGl3Lrq,Goody Goody,Tony Bennett,131826,0,0.62,0.695,0.667,0.0,0.227,-8.233,0.0755,97.055,0.512,"
So you met someone who set you back on your heels
Goody goody (He's a sucker)
So you met someone and now you know how it feels
(Ah, why would you say that?)
Goody goody
So you gave him your heart too
Just as I gave mine to you (Stop talking about this stuff)
And he broke it in little pieces
Now how do you do? (That's really funny Tony)
So you lie awake just singing the blues all night
Goody goody
So you think that love's a barrel of dynamite
(I told you I'm not goody, I'm a baddie)
Hooray and hallelujah
You had it comin' to ya (You think you're funny, huh?)
Goody goody for him
Goody goody for me
(Goody goody for you)
And I hope you're satisfied
You rascal, you
(That's real cheeky, Tony)


So you met someone who set you back on your heels
(So what?)
Goody goody
So you met someone and now you know how it feels
(I was confused, you know?)
Goody goody
So you gave him your heart too
Just as I gave mine to you
And he broke it in little pieces (I know)
Now how do you do?
So you lie awake just singing the blues all night
(Yeah, all night, all night long)
Goody goody
So you think that love's a barrel of dynamite
(Yeah, so what, it is sometimes)
Hooray and hallelujah
You had it comin' to ya (Stop laughin')
Goody goody for him
Goody goody for me
(Hm, I'm not goody, I'm a baddie)
Your love has been denied
You've been taken for a ride
(What, are you happy now?)
And I hope you're satisfied
You rascal, you
(Yeah, I'll be fine, just stop singing that song)You might also like3Embed",en,LABEL_0,0.4179117679595947,LABEL_1,0.5820882320404053
6T3etpLQxgeEmgHB6Yyiec,Ev'ry Time We Say Goodbye,Lady Gaga,190293,0,0.346,0.967,0.135,1.2e-06,0.12,-13.425,0.0316,91.866,0.19,"
We love each other so deeply
That I ask you this, sweetheart
Why should we quarrel ever
Why can't we be enough clever, never to part

Every time we say goodbye I die a little
Every time we say goodbye I wonder why a little
Why the gods above me who must be in the know
Think so little of me
They allow you to go

When you're near
There's such an air of spring about it
I can hear a lark somewhere begin to sing about it
There's no love song finer
But how strange the change from major to minor

Every time we say goodbye
Every time we say goodbyeSee Lady Gaga LiveGet tickets as low as $359You might also like1Embed",en,LABEL_0,0.5394877195358276,LABEL_1,0.46051231026649475
79cvTochG64uboVnR7XPHQ,Firefly,Tony Bennett,117640,0,0.604,0.619,0.57,0.0,0.0975,-6.193,0.0757,92.401,0.765,"
I call her Firefly
'Cause, oh my, she radiates moon glow
Wants none of that noon glow
She starts to glitter when the sun goes down, bout eight p.m
It's mayhem
She switches the brights up
Lights up and gives me a call
""Take me to the Fireflies ball""

But when I get her there, set her there, do I get to pet her there, grab me some glow?
No, she's a gad about, mad about, luring every lad about
While leaving me moaning low

Oh, Firefly
Why can't I latch onto you no how?
Oh, how I love you but gee
While you set the night on firefly
Shine a little light on me

He calls me Firefly
'Cause, oh my, I radiate moon glow
Want none of that noon glow
Start to glitter when the sun goes down, bout eight p.m
It's mayhem
I'm switching those brights up
Light up, give a call
""Take me to the Firefly ball""
You might also like
But when I get her there, I set her there, and do I get to pet her there, and grab me some glow?
Well she's a girl about, I'm mad about luring every lad about
While leaving me moaning low

Oh, Firefly, why can't I latch on for you no how
Oh, how I love you but gee
While you set the night on firefly
Shine a little light on
Shine a little light on
Shine a little light on me, on me
In the mornin'1Embed",en,LABEL_0,0.5328875780105591,LABEL_1,0.4671124219894409
7qxuMFAuJEWRpjEuDC9Lrn,I Won't Dance,Tony Bennett,236720,0,0.544,0.731,0.493,1.01e-06,0.128,-6.713,0.0591,127.5,0.657,"
I won't dance
Don't ask me
I won't dance
Don't ask me
I won't dance
Madame with you

My heart won't let my feet
Do things they should do
You know what? You're lovely
And so what? I'm lovely
But, oh, what'd you do to me?
I'm like an ocean wave that's bumped on the shore
I feel so absolutely stumped on the floor

When you dance
You're charming and you're gentle
Especially when we do the continental
But this feeling isn't purely mental
For heaven rest us
We're not asbestos
And that's why
You might also like
I won't dance, why should I?
I won't dance, how could I?
I won't dance
Merci Beaucoup

You know that music leads the way to romance
So if I hold you in my arms
I won't dance


When you dance you're charming and you're gentle
Especially when we do the continental
But this feeling isn't purely mental (Oh really?)
For heaven rest us
I'm not asbestos
And that's why

I won't dance
Why should I?
I won't dance
How could I?
I won't dance
Merci beaucoup
We'll know that music leads the way to romance
So if I hold you in my arms

I won't dance
I won't dance
I won't dance
I won't dance
I won't dance, dance, dance!
I won't dance!
Dance1Embed",en,LABEL_0,0.4802128076553345,LABEL_1,0.5197872519493103
1idHKoMgNicZ3OT4ysltjQ,They All Laughed,Tony Bennett,108560,0,0.66,0.809,0.551,0.0,0.179,-6.936,0.0683,89.165,0.909,"
They all laughed at Christopher Columbus
When he said the world was round
They all laughed when Edison recorded sound
They all laughed at Wilbur and his brother
When they said, man could fly
They told Marconi wireless was a phony
It's the same old cry

They laughed at me wanting you
Said I was reaching for the moon
But, oh, you came through
Now they'll have to change their tune

They all said we never could happy
They laughed at us and how
Ho, ho, ho
Who's got the last laugh now?

They all laughed at Rockefeller Center
Now they're fighting to get in
They all laughed at Whitney and his cotton gin
They all laughed at Fulton and his steamboat
Hershey and his chocolate bar
Ford and his Lizzie kept the laughers busy
That's how people are
You might also like
They laughed at me wanting you
Said it would be hello-goodbye
But, oh, you came through
Now they're eating humble pie

They all said we'd never get together
Darling, take a bow
Ho, ho, ho
Who's got the last laugh?
Hee, hee, hee
Let's have the past laugh
Ha, ha, ha
Who's got the last laugh now?
Ha-haEmbed",en,LABEL_0,0.5568290948867798,LABEL_1,0.4431708753108978
